UID,location,Duration
10010169,23,0
10010169,18,-1
10010200,11,0
10010200,18,-1
10010217,1,0
10010217,16,-1
10010228,2,0
10010228,22,-1
10010229,1,0
10010229,12,-1
10010274,16,0
10010274,3,-1
10010275,21,0
10010275,17,-1
10010693,3,0
10010693,18,-1
10010947,19,0
10010947,5,-1
10010970,17,0
10010970,18,-1
10010971,5,0
10010971,15,-1
10010972,7,0
10010972,14,-1
10011267,11,0
10011267,21,-1
10011490,4,0
10011490,16,-1
10011579,20,0
10011579,15,-1
10011678,6,0
10011678,9,-1
10011982,13,0
10011982,19,-1
10012220,5,0
10012220,2,-1
10012224,21,0
10012224,1,-1
10012272,11,0
10012272,19,-1
10012273,17,0
10012273,14,-1
10012589,19,0
10012589,4,-1
10012602,2,0
10012602,16,-1
10012717,6,0
10012717,13,-1
10012919,4,0
10012919,8,-1
10013298,6,0
10013298,11,-1
10013337,16,0
10013337,10,-1
10013408,23,0
10013408,15,-1
10013429,8,0
10013429,12,-1
10013536,2,0
10013536,16,-1
10013537,21,0
10013537,11,-1
10013538,11,0
10013538,22,-1
10013860,16,0
10013860,6,-1
10013861,21,0
10013861,10,-1
10014739,11,0
10014739,13,-1
10014824,1,0
10014824,12,-1
10014825,2,0
10014825,15,-1
10015329,15,0
10015329,8,-1
10015414,19,0
10015414,7,-1
10015557,5,0
10015557,19,-1
10015558,5,0
10015558,16,-1
10015616,16,0
10015616,6,-1
10015662,21,0
10015662,8,-1
10015840,4,0
10015840,14,-1
10015841,6,0
10015841,11,-1
10015842,12,0
10015842,15,-1
10015843,12,0
10015843,5,-1
10015844,12,0
10015844,8,-1
10015993,2,0
10015993,11,-1
10015994,4,0
10015994,3,-1
10015995,23,0
10015995,17,-1
10016383,9,0
10016383,20,-1
10016384,13,0
10016384,4,-1
10016467,11,0
10016467,14,-1
10016550,22,0
10016550,7,-1
10017082,5,0
10017082,22,-1
10017186,20,0
10017186,9,-1
10017318,8,0
10017318,9,-1
10017534,23,0
10017534,9,-1
10017804,20,0
10017804,1,-1
10017864,4,0
10017864,6,-1
10017912,8,0
10017912,17,-1
10018046,16,0
10018046,7,-1
10018117,16,0
10018117,20,-1
10018118,14,0
10018118,1,-1
10018351,11,0
10018351,19,-1
10018352,8,0
10018352,21,-1
10018673,9,0
10018673,8,-1
10018680,1,0
10018680,18,-1
10018681,23,0
10018681,10,-1
10018923,8,0
10018923,19,-1
10019101,5,0
10019101,9,-1
10019240,21,0
10019240,19,-1
10019378,10,0
10019378,3,-1
10019734,16,0
10019734,13,-1
10019774,7,0
10019774,19,-1
10019913,8,0
10019913,18,-1
10019914,15,0
10019914,6,-1
10019915,23,0
10019915,5,-1
