UID,location,Duration
100000099,20,-1
100000100,1,4866
100000100,17,-1
100000101,1,5337
100000101,17,-1
100000102,1,2039
100000102,20,-1
100000103,1,4214
100000103,18,-1
100000104,1,3643
100000104,18,-1
100000105,1,520
100000105,14,-1
100000106,1,5052
100000106,16,-1
100000107,1,2759
100000107,19,-1
100000108,1,4350
100000108,19,-1
100000109,1,2945
100000109,14,-1
100000110,1,3028
100000110,20,-1
100000111,1,3651
100000111,19,-1
100000112,1,1101
100000112,18,-1
100000113,1,3752
100000113,16,-1
100000114,1,1039
100000114,18,-1
100000115,1,6000
100000115,19,-1
100000116,1,4787
100000116,19,-1
100000117,1,2555
100000117,12,-1
100000118,1,2605
100000118,15,-1
100000119,1,5058
100000119,20,-1
100000120,1,881
100000120,15,-1
100000121,1,1409
100000121,18,-1
100000122,1,4856
100000122,18,-1
100000123,1,4179
100000123,18,-1
100000124,1,2349
100000124,16,-1
100000125,1,3563
100000125,20,-1
100000126,1,1695
100000126,19,-1
100000127,1,4234
100000127,14,-1
100000128,1,5003
100000128,20,-1
100000129,1,5593
100000129,16,-1
100000130,1,1280
100000130,15,-1
100000131,1,4923
100000131,19,-1
100000132,1,5016
100000132,20,-1
100000133,1,4399
100000133,17,-1
100000134,1,1820
100000134,14,-1
100000135,1,5135
100000135,19,-1
100000136,1,4589
100000136,18,-1
100000137,1,168
100000137,15,-1
100000138,1,251
100000138,16,-1
100000139,1,5048
100000139,18,-1
100000140,1,5227
100000140,14,-1
100000141,1,3136
100000141,16,-1
100000142,1,3804
100000142,17,-1
100000143,1,3053
100000143,17,-1
100000144,1,371
100000144,12,-1
100000145,1,209
100000145,20,-1
100000146,1,1631
100000146,16,-1
100000147,1,2930
100000147,15,-1
100000148,1,5006
100000148,20,-1
100000149,1,1113
100000149,15,-1
100000150,1,1733
100000150,20,-1
100000151,1,5555
100000151,18,-1
100000152,1,393
100000152,15,-1
100000153,1,3251
100000153,20,-1
100000154,1,423
100000154,19,-1
100000155,1,4785
100000155,18,-1
100000156,1,559
100000156,15,-1
100000157,1,5540
100000157,20,-1
100000158,1,351
100000158,17,-1
100000159,1,1833
100000159,12,-1
100000160,1,4318
100000160,18,-1
100000161,1,3616
100000161,14,-1
100000162,1,500
100000162,20,-1
100000163,1,5492
100000163,15,-1
100000164,1,1018
100000164,19,-1
100000165,1,5642
100000165,16,-1
100000166,1,4456
100000166,14,-1
100000167,1,5208
100000167,20,-1
100000168,1,3324
100000168,19,-1
100000169,1,2835
100000169,12,-1
100000170,1,3529
100000170,18,-1
100000171,1,550
100000171,18,-1
100000172,1,4360
100000172,16,-1
100000173,1,619
100000173,15,-1
100000174,1,1927
100000174,17,-1
100000175,1,3129
100000175,17,-1
100000176,1,3763
100000176,18,-1
100000177,1,1512
100000177,18,-1
100000178,1,1634
100000178,18,-1
100000179,1,5721
100000179,19,-1
100000180,1,1930
100000180,19,-1
100000181,1,2549
100000181,16,-1
100000182,1,3527
100000182,15,-1
100000183,1,2457
100000183,15,-1
100000184,1,5134
100000184,13,-1
100000185,1,5289
100000185,17,-1
100000186,1,5766
100000186,16,-1
100000187,1,698
100000187,16,-1
100000188,1,5110
100000188,19,-1
100000189,1,2630
100000189,20,-1
100000190,1,261
100000190,18,-1
100000191,1,1194
100000191,17,-1
100000192,1,3709
100000192,17,-1
100000193,1,2589
100000193,19,-1
100000194,1,3854
100000194,17,-1
100000195,1,1391
100000195,17,-1
100000196,1,4822
100000196,20,-1
100000197,1,1562
100000197,18,-1
100000198,1,4094
100000198,15,-1
100000199,1,561
100000199,13,-1
100000200,1,1500
100000200,18,-1
100000201,1,3635
100000201,12,-1
100000202,1,2845
100000202,19,-1
100000203,1,773
100000203,16,-1
100000204,1,1207
100000204,16,-1
100000205,1,330
100000205,15,-1
100000206,1,5612
100000206,19,-1
100000207,1,5038
100000207,19,-1
100000208,1,4398
100000208,17,-1
100000209,1,3829
100000209,17,-1
100000210,1,3119
100000210,18,-1
100000211,1,1557
100000211,20,-1
100000212,1,1975
100000212,14,-1
100000213,1,3057
100000213,17,-1
100000214,1,3629
100000214,14,-1
100000215,1,844
100000215,14,-1
100000216,1,3116
100000216,18,-1
100000217,1,1503
100000217,20,-1
100000218,1,2631
100000218,18,-1
100000219,1,4863
100000219,19,-1
100000220,1,443
100000220,14,-1
100000221,1,2224
100000221,14,-1
100000222,1,2315
100000222,18,-1
100000223,1,3991
100000223,19,-1
100000224,1,4253
100000224,15,-1
100000225,1,1875
100000225,18,-1
100000226,1,1996
100000226,13,-1
100000227,1,2350
100000227,17,-1
100000228,1,1940
100000228,19,-1
100000229,1,1463
100000229,14,-1
100000230,1,3338
100000230,12,-1
100000231,1,2130
100000231,13,-1
100000232,1,48
100000232,20,-1
100000233,1,202
100000233,18,-1
100000234,1,1073
100000234,16,-1
100000235,1,881
100000235,13,-1
100000236,1,3606
100000236,16,-1
100000237,1,1454
100000237,15,-1
100000238,1,1257
100000238,20,-1
100000239,1,4812
100000239,13,-1
100000240,1,3168
100000240,15,-1
100000241,1,2286
100000241,14,-1
100000242,1,268
100000242,16,-1
100000243,1,3111
100000243,16,-1
100000244,1,4637
100000244,17,-1
100000245,1,2527
100000245,20,-1
100000246,1,4357
100000246,19,-1
100000247,1,5558
100000247,16,-1
100000248,1,988
100000248,18,-1
100000249,1,2783
100000249,14,-1
100000250,1,2062
100000250,19,-1
100000251,1,5070
100000251,19,-1
100000252,1,2754
100000252,12,-1
100000253,1,648
100000253,12,-1
100000254,1,2609
100000254,20,-1
100000255,1,3692
100000255,17,-1
100000256,1,1765
100000256,20,-1
100000257,1,921
100000257,20,-1
100000258,1,4438
100000258,16,-1
100000259,1,444
100000259,19,-1
100000260,1,3488
100000260,19,-1
100000261,1,4232
100000261,16,-1
100000262,1,4408
100000262,17,-1
100000263,1,323
100000263,19,-1
100000264,1,5193
100000264,19,-1
100000265,1,2521
100000265,14,-1
100000266,1,4538
100000266,19,-1
100000267,1,1187
100000267,18,-1
100000268,1,1298
100000268,18,-1
100000269,1,5155
100000269,15,-1
100000270,1,5998
100000270,18,-1
100000271,1,4512
100000271,19,-1
100000272,1,4325
100000272,20,-1
100000273,1,4581
100000273,15,-1
100000274,1,1756
100000274,19,-1
100000275,1,4661
100000275,20,-1
100000276,1,822
100000276,20,-1
100000277,1,1622
100000277,14,-1
100000278,1,4999
100000278,19,-1
100000279,1,2761
100000279,20,-1
100000280,1,2751
100000280,18,-1
100000281,1,5243
100000281,18,-1
100000282,1,3086
100000282,16,-1
100000283,1,5380
100000283,20,-1
100000284,1,2244
100000284,17,-1
100000285,1,5554
100000285,18,-1
100000286,1,4527
100000286,12,-1
100000287,1,406
100000287,16,-1
100000288,1,2642
100000288,17,-1
100000289,1,1438
100000289,12,-1
100000290,1,4230
100000290,15,-1
100000291,1,2577
100000291,20,-1
100000292,1,2724
100000292,18,-1
100000293,1,793
100000293,18,-1
100000294,1,2842
100000294,20,-1
100000295,1,4626
100000295,15,-1
100000296,1,5248
100000296,17,-1
100000297,1,2889
100000297,20,-1
100000298,1,3933
100000298,16,-1
100000299,1,2785
100000299,17,-1
100000300,1,1935
100000300,18,-1
100000301,1,5435
100000301,15,-1
100000302,1,4078
100000302,15,-1
100000303,1,1695
100000303,19,-1
100000304,1,951
100000304,19,-1
100000305,1,4715
100000305,15,-1
100000306,1,2272
100000306,16,-1
100000307,1,639
100000307,16,-1
100000308,1,4128
100000308,16,-1
100000309,1,2690
100000309,17,-1
100000310,1,4082
100000310,14,-1
100000311,1,3934
100000311,19,-1
100000312,1,5267
100000312,19,-1
100000313,1,314
100000313,17,-1
100000314,1,2116
100000314,14,-1
100000315,1,691
100000315,19,-1
100000316,1,5897
100000316,20,-1
100000317,1,255
100000317,19,-1
100000318,1,62
100000318,19,-1
100000319,1,1513
100000319,18,-1
100000320,1,4697
100000320,15,-1
100000321,1,3144
100000321,17,-1
100000322,1,1520
100000322,12,-1
100000323,1,5761
100000323,19,-1
100000324,1,719
100000324,17,-1
100000325,1,5086
100000325,14,-1
100000326,1,4956
100000326,20,-1
100000327,1,3681
100000327,19,-1
100000328,1,5260
100000328,19,-1
100000329,1,5873
100000329,19,-1
100000330,1,2947
100000330,20,-1
100000331,1,4163
100000331,12,-1
100000332,1,5996
100000332,17,-1
100000333,1,895
100000333,18,-1
100000334,1,4470
100000334,16,-1
100000335,1,4768
100000335,18,-1
100000336,1,240
100000336,15,-1
100000337,1,5477
100000337,20,-1
100000338,1,1914
100000338,16,-1
100000339,1,2638
100000339,20,-1
100000340,1,2564
100000340,15,-1
100000341,1,2698
100000341,16,-1
100000342,1,2824
100000342,20,-1
100000343,1,4381
100000343,17,-1
100000344,1,616
100000344,20,-1
100000345,1,2700
100000345,18,-1
100000346,1,4151
100000346,20,-1
100000347,1,176
100000347,14,-1
100000348,1,1251
100000348,17,-1
100000349,1,5057
100000349,17,-1
100000350,1,1905
100000350,15,-1
100000351,1,3163
100000351,20,-1
100000352,1,1138
100000352,14,-1
100000353,1,4605
100000353,18,-1
100000354,1,2038
100000354,13,-1
100000355,1,2094
100000355,18,-1
100000356,1,5128
100000356,20,-1
100000357,1,310
100000357,18,-1
100000358,1,660
100000358,17,-1
100000359,1,2854
100000359,18,-1
100000360,1,5708
100000360,18,-1
100000361,1,1728
100000361,16,-1
100000362,1,5977
100000362,20,-1
100000363,1,4133
100000363,16,-1
100000364,1,4926
100000364,19,-1
100000365,1,4902
100000365,18,-1
100000366,1,4646
100000366,18,-1
100000367,1,4999
100000367,18,-1
100000368,1,5036
100000368,19,-1
100000369,1,5695
100000369,18,-1
100000370,1,4974
100000370,13,-1
100000371,1,3747
100000371,18,-1
100000372,1,3836
100000372,20,-1
100000373,1,115
100000373,19,-1
100000374,1,539
100000374,13,-1
100000375,1,602
100000375,16,-1
100000376,1,2081
100000376,19,-1
100000377,1,2091
100000377,17,-1
100000378,1,3498
100000378,13,-1
100000379,1,1896
100000379,14,-1
100000380,1,1013
100000380,14,-1
100000381,1,2359
100000381,19,-1
100000382,1,1251
100000382,17,-1
100000383,1,474
100000383,20,-1
100000384,1,5489
100000384,19,-1
100000385,1,369
100000385,19,-1
100000386,1,5103
100000386,14,-1
100000387,1,323
100000387,15,-1
100000388,1,2284
100000388,18,-1
100000389,1,1746
100000389,20,-1
100000390,1,1362
100000390,17,-1
100000391,1,1901
100000391,18,-1
100000392,1,5231
100000392,15,-1
100000393,1,3728
100000393,20,-1
100000394,1,1173
100000394,20,-1
100000395,1,5265
100000395,13,-1
100000396,1,2969
100000396,19,-1
100000397,1,1271
100000397,20,-1
100000398,1,5292
100000398,17,-1
100000399,1,817
100000399,20,-1
100000400,1,3375
100000400,18,-1
100000401,1,4213
100000401,17,-1
100000402,1,84
100000402,20,-1
100000403,1,3907
100000403,17,-1
100000404,1,2647
100000404,17,-1
100000405,1,5520
100000405,13,-1
100000406,1,3474
100000406,18,-1
100000407,1,1447
100000407,20,-1
100000408,1,740
100000408,12,-1
100000409,1,3599
100000409,20,-1
100000410,1,4164
100000410,14,-1
100000411,1,3940
100000411,16,-1
100000412,1,3289
100000412,17,-1
100000413,1,4055
100000413,19,-1
100000414,1,1023
100000414,16,-1
100000415,1,4762
100000415,17,-1
100000416,1,264
100000416,17,-1
100000417,1,2453
100000417,16,-1
100000418,1,1406
100000418,19,-1
100000419,1,493
100000419,14,-1
100000420,1,76
100000420,17,-1
100000421,1,4219
100000421,15,-1
100000422,1,1675
100000422,20,-1
100000423,1,234
100000423,20,-1
100000424,1,2990
100000424,20,-1
100000425,1,2523
100000425,16,-1
100000426,1,2727
100000426,19,-1
100000427,1,4511
100000427,12,-1
100000428,1,1942
100000428,19,-1
100000429,1,4262
100000429,14,-1
100000430,1,1345
100000430,15,-1
100000431,1,943
100000431,14,-1
100000432,1,841
100000432,12,-1
100000433,1,2386
100000433,17,-1
100000434,1,130
100000434,14,-1
100000435,1,1744
100000435,17,-1
100000436,1,2285
100000436,20,-1
100000437,1,2560
100000437,19,-1
100000438,1,4829
100000438,20,-1
100000439,1,728
100000439,17,-1
100000440,1,460
100000440,18,-1
100000441,1,338
100000441,17,-1
100000442,1,3717
100000442,20,-1
100000443,1,5665
100000443,12,-1
100000444,1,1777
100000444,17,-1
100000445,1,2223
100000445,15,-1
100000446,1,2195
100000446,18,-1
100000447,1,3972
100000447,20,-1
100000448,1,3605
100000448,19,-1
100000449,1,5345
100000449,18,-1
100000450,1,3112
100000450,20,-1
100000451,1,1359
100000451,19,-1
100000452,1,2885
100000452,14,-1
100000453,1,5849
100000453,15,-1
100000454,1,4199
100000454,14,-1
100000455,1,1680
100000455,14,-1
100000456,1,2568
100000456,16,-1
100000457,1,2723
100000457,16,-1
100000458,1,3017
100000458,19,-1
100000459,1,5615
100000459,17,-1
100000460,1,4964
100000460,19,-1
100000461,1,166
100000461,18,-1
100000462,1,3324
100000462,17,-1
100000463,1,1903
100000463,16,-1
100000464,1,3747
100000464,20,-1
100000465,1,1173
100000465,20,-1
100000466,1,4746
100000466,15,-1
100000467,1,585
100000467,15,-1
100000468,1,75
100000468,15,-1
100000469,1,3555
100000469,19,-1
100000470,1,4858
100000470,17,-1
100000471,1,5808
100000471,15,-1
100000472,1,1069
100000472,18,-1
100000473,1,3479
100000473,19,-1
100000474,1,4064
100000474,17,-1
100000475,1,2131
100000475,18,-1
100000476,1,5441
100000476,20,-1
100000477,1,1332
100000477,17,-1
100000478,1,5452
100000478,16,-1
100000479,1,2037
100000479,17,-1
100000480,1,5581
100000480,17,-1
100000481,1,2048
100000481,13,-1
100000482,1,34
100000482,19,-1
100000483,1,1932
100000483,17,-1
100000484,1,114
100000484,16,-1
100000485,1,5743
100000485,13,-1
100000486,1,169
100000486,20,-1
100000487,1,4979
100000487,18,-1
100000488,1,3560
100000488,19,-1
100000489,1,664
100000489,12,-1
100000490,1,636
100000490,20,-1
100000491,1,691
100000491,19,-1
100000492,1,1123
100000492,14,-1
100000493,1,5266
100000493,18,-1
100000494,1,2241
100000494,17,-1
100000495,1,4591
100000495,18,-1
100000496,1,2636
100000496,15,-1
100000497,1,1644
100000497,17,-1
100000498,1,500
100000498,18,-1
100000499,1,3517
100000499,16,-1
100000500,1,868
100000500,17,-1
100000501,2,3535
100000501,18,-1
100000502,2,2295
100000502,18,-1
100000503,2,1618
100000503,20,-1
100000504,2,319
100000504,20,-1
100000505,2,361
100000505,14,-1
100000506,2,3552
100000506,20,-1
100000507,2,1627
100000507,19,-1
100000508,2,1592
100000508,20,-1
100000509,2,852
100000509,20,-1
100000510,2,622
100000510,16,-1
100000511,2,3082
100000511,20,-1
100000512,2,5204
100000512,14,-1
100000513,2,4855
100000513,13,-1
100000514,2,77
100000514,17,-1
100000515,2,1183
100000515,17,-1
100000516,2,5679
100000516,17,-1
100000517,2,4249
100000517,17,-1
100000518,2,345
100000518,20,-1
100000519,2,4224
100000519,20,-1
100000520,2,436
100000520,20,-1
100000521,2,1345
100000521,18,-1
100000522,2,968
100000522,18,-1
100000523,2,2729
100000523,17,-1
100000524,2,1085
100000524,18,-1
100000525,2,4459
100000525,20,-1
100000526,2,5555
100000526,14,-1
100000527,2,711
100000527,16,-1
100000528,2,5554
100000528,20,-1
100000529,2,5585
100000529,16,-1
100000530,2,5837
100000530,20,-1
100000531,2,2545
100000531,19,-1
100000532,2,1502
100000532,20,-1
100000533,2,193
100000533,18,-1
100000534,2,4188
100000534,20,-1
100000535,2,2104
100000535,16,-1
100000536,2,3650
100000536,18,-1
100000537,2,789
100000537,14,-1
100000538,2,573
100000538,20,-1
100000539,2,1818
100000539,15,-1
100000540,2,148
100000540,14,-1
100000541,2,1849
100000541,16,-1
100000542,2,5042
100000542,19,-1
100000543,2,334
100000543,19,-1
100000544,2,4010
100000544,16,-1
100000545,2,1010
100000545,17,-1
100000546,2,3878
100000546,14,-1
100000547,2,4598
100000547,20,-1
100000548,2,3142
100000548,16,-1
100000549,2,3052
100000549,19,-1
100000550,2,567
100000550,14,-1
100000551,2,1967
100000551,20,-1
100000552,2,1046
100000552,17,-1
100000553,2,5420
100000553,14,-1
100000554,2,3632
100000554,13,-1
100000555,2,4306
100000555,19,-1
100000556,2,3144
100000556,18,-1
100000557,2,3629
100000557,13,-1
100000558,2,4597
100000558,20,-1
100000559,2,627
100000559,17,-1
100000560,2,386
100000560,18,-1
100000561,2,842
100000561,13,-1
100000562,2,128
100000562,19,-1
100000563,2,5347
100000563,17,-1
100000564,2,4078
100000564,16,-1
100000565,2,4864
100000565,17,-1
100000566,2,1699
100000566,20,-1
100000567,2,2103
100000567,18,-1
100000568,2,4938
100000568,14,-1
100000569,2,2290
100000569,17,-1
100000570,2,1241
100000570,20,-1
100000571,2,2585
100000571,16,-1
100000572,2,920
100000572,15,-1
100000573,2,4425
100000573,19,-1
100000574,2,1183
100000574,13,-1
100000575,2,1516
100000575,17,-1
100000576,2,239
100000576,20,-1
100000577,2,5291
100000577,18,-1
100000578,2,3396
100000578,20,-1
100000579,2,4278
100000579,19,-1
100000580,2,4908
100000580,16,-1
100000581,2,2297
100000581,18,-1
100000582,2,4408
100000582,13,-1
100000583,2,5696
100000583,14,-1
100000584,2,855
100000584,18,-1
100000585,2,4205
100000585,16,-1
100000586,2,1985
100000586,20,-1
100000587,2,1450
100000587,17,-1
100000588,2,2678
100000588,11,-1
100000589,2,4259
100000589,19,-1
100000590,2,4935
100000590,19,-1
100000591,2,2146
100000591,15,-1
100000592,2,666
100000592,15,-1
100000593,2,5481
100000593,19,-1
100000594,2,4044
100000594,20,-1
100000595,2,2951
100000595,15,-1
100000596,2,4478
100000596,16,-1
100000597,2,825
100000597,14,-1
100000598,2,4995
100000598,14,-1
100000599,2,3064
100000599,19,-1
100000600,2,47
100000600,15,-1
100000601,2,2161
100000601,15,-1
100000602,2,782
100000602,20,-1
100000603,2,5059
100000603,18,-1
100000604,2,4015
100000604,20,-1
100000605,2,2911
100000605,17,-1
100000606,2,5648
100000606,18,-1
100000607,2,689
100000607,18,-1
100000608,2,2423
100000608,19,-1
100000609,2,3360
100000609,19,-1
100000610,2,3035
100000610,15,-1
100000611,2,3479
100000611,15,-1
100000612,2,1181
100000612,19,-1
100000613,2,2002
100000613,14,-1
100000614,2,406
100000614,13,-1
100000615,2,680
100000615,20,-1
100000616,2,2230
100000616,14,-1
100000617,2,4659
100000617,15,-1
100000618,2,977
100000618,13,-1
100000619,2,1748
100000619,17,-1
100000620,2,535
100000620,19,-1
100000621,2,279
100000621,16,-1
100000622,2,371
100000622,14,-1
100000623,2,3552
100000623,14,-1
100000624,2,3124
100000624,18,-1
100000625,2,1977
100000625,18,-1
100000626,2,5449
100000626,20,-1
100000627,2,4093
100000627,19,-1
100000628,2,3295
100000628,19,-1
100000629,2,2884
100000629,20,-1
100000630,2,1087
100000630,16,-1
100000631,2,4037
100000631,15,-1
100000632,2,506
100000632,18,-1
100000633,2,1186
100000633,18,-1
100000634,2,953
100000634,18,-1
100000635,2,4156
100000635,19,-1
100000636,2,5826
100000636,14,-1
100000637,2,4098
100000637,15,-1
100000638,2,784
100000638,18,-1
100000639,2,5502
100000639,18,-1
100000640,2,5844
100000640,18,-1
100000641,2,3970
100000641,18,-1
100000642,2,3173
100000642,18,-1
100000643,2,2311
100000643,18,-1
100000644,2,4449
100000644,13,-1
100000645,2,4521
100000645,18,-1
100000646,2,1799
100000646,20,-1
100000647,2,3343
100000647,19,-1
100000648,2,427
100000648,17,-1
100000649,2,4955
100000649,17,-1
100000650,2,2136
100000650,17,-1
100000651,2,3958
100000651,19,-1
100000652,2,5713
100000652,20,-1
100000653,2,2803
100000653,19,-1
100000654,2,5952
100000654,17,-1
100000655,2,2680
100000655,19,-1
100000656,2,4083
100000656,20,-1
100000657,2,2009
100000657,17,-1
100000658,2,2412
100000658,19,-1
100000659,2,277
100000659,17,-1
100000660,2,456
100000660,20,-1
100000661,2,2970
100000661,14,-1
100000662,2,662
100000662,18,-1
100000663,2,5076
100000663,17,-1
100000664,2,1505
100000664,19,-1
100000665,2,3416
100000665,15,-1
100000666,2,537
100000666,19,-1
100000667,2,94
100000667,14,-1
100000668,2,4693
100000668,19,-1
100000669,2,4107
100000669,15,-1
100000670,2,3668
100000670,20,-1
100000671,2,4697
100000671,18,-1
100000672,2,5843
100000672,18,-1
100000673,2,1745
100000673,16,-1
100000674,2,2359
100000674,20,-1
100000675,2,3119
100000675,17,-1
100000676,2,1045
100000676,18,-1
100000677,2,614
100000677,20,-1
100000678,2,382
100000678,15,-1
100000679,2,3932
100000679,20,-1
100000680,2,557
100000680,18,-1
100000681,2,4325
100000681,13,-1
100000682,2,4797
100000682,18,-1
100000683,2,3274
100000683,15,-1
100000684,2,590
100000684,16,-1
100000685,2,4457
100000685,18,-1
100000686,2,5906
100000686,13,-1
100000687,2,5123
100000687,13,-1
100000688,2,1458
100000688,20,-1
100000689,2,815
100000689,19,-1
100000690,2,1575
100000690,17,-1
100000691,2,3059
100000691,17,-1
100000692,2,5663
100000692,18,-1
100000693,2,1107
100000693,19,-1
100000694,2,1001
100000694,14,-1
100000695,2,3804
100000695,17,-1
100000696,2,2855
100000696,13,-1
100000697,2,4493
100000697,13,-1
100000698,2,3906
100000698,19,-1
100000699,2,576
100000699,15,-1
100000700,2,1972
100000700,20,-1
100000701,2,5046
100000701,14,-1
100000702,2,5341
100000702,17,-1
100000703,2,84
100000703,16,-1
100000704,2,1364
100000704,19,-1
100000705,2,2525
100000705,20,-1
100000706,2,4406
100000706,17,-1
100000707,2,3879
100000707,20,-1
100000708,2,1902
100000708,17,-1
100000709,2,1231
100000709,16,-1
100000710,2,5406
100000710,20,-1
100000711,2,1405
100000711,16,-1
100000712,2,2196
100000712,20,-1
100000713,2,2741
100000713,17,-1
100000714,2,5744
100000714,16,-1
100000715,2,4677
100000715,17,-1
100000716,2,3475
100000716,20,-1
100000717,2,2772
100000717,17,-1
100000718,2,5001
100000718,17,-1
100000719,2,298
100000719,15,-1
100000720,2,4408
100000720,15,-1
100000721,2,5641
100000721,20,-1
100000722,2,1311
100000722,14,-1
100000723,2,5912
100000723,17,-1
100000724,2,4493
100000724,18,-1
100000725,2,384
100000725,17,-1
100000726,2,4092
100000726,20,-1
100000727,2,4003
100000727,17,-1
100000728,2,2318
100000728,18,-1
100000729,2,4413
100000729,15,-1
100000730,2,2225
100000730,15,-1
100000731,2,206
100000731,15,-1
100000732,2,5074
100000732,20,-1
100000733,2,1494
100000733,16,-1
100000734,2,1374
100000734,18,-1
100000735,2,4595
100000735,15,-1
100000736,2,5910
100000736,19,-1
100000737,2,5262
100000737,19,-1
100000738,2,2316
100000738,16,-1
100000739,2,4072
100000739,20,-1
100000740,2,1558
100000740,15,-1
100000741,2,2677
100000741,16,-1
100000742,2,5645
100000742,13,-1
100000743,2,474
100000743,18,-1
100000744,2,196
100000744,16,-1
100000745,2,3985
100000745,20,-1
100000746,2,2882
100000746,15,-1
100000747,2,4349
100000747,16,-1
100000748,2,2550
100000748,16,-1
100000749,2,5641
100000749,20,-1
100000750,2,3255
100000750,20,-1
100000751,2,3518
100000751,18,-1
100000752,2,1809
100000752,19,-1
100000753,2,4023
100000753,14,-1
100000754,2,1869
100000754,19,-1
100000755,2,5676
100000755,20,-1
100000756,2,4001
100000756,18,-1
100000757,2,3021
100000757,19,-1
100000758,2,588
100000758,18,-1
100000759,2,5298
100000759,14,-1
100000760,2,1363
100000760,14,-1
100000761,2,1632
100000761,15,-1
100000762,2,5006
100000762,19,-1
100000763,2,2877
100000763,15,-1
100000764,2,2275
100000764,19,-1
100000765,2,2479
100000765,20,-1
100000766,2,2944
100000766,14,-1
100000767,2,4716
100000767,16,-1
100000768,2,5974
100000768,20,-1
100000769,2,2196
100000769,16,-1
100000770,2,4815
100000770,19,-1
100000771,2,5901
100000771,17,-1
100000772,2,3577
100000772,18,-1
100000773,2,5923
100000773,16,-1
100000774,2,2355
100000774,17,-1
100000775,2,1960
100000775,20,-1
100000776,2,5915
100000776,18,-1
100000777,2,243
100000777,15,-1
100000778,2,3609
100000778,11,-1
100000779,2,2229
100000779,19,-1
100000780,2,904
100000780,15,-1
100000781,2,1593
100000781,17,-1
100000782,2,1699
100000782,19,-1
100000783,2,3142
100000783,20,-1
100000784,2,1163
100000784,18,-1
100000785,2,2473
100000785,19,-1
