startTime,endTime,eventID,roadID,value1,value2
0,70000,1,105114,2,-999
0,70000,1,106094,2,-999
0,70000,1,100631,2,-999
0,70000,1,100574,2,-999
0,70000,1,104311,2,-999
0,70000,1,104728,2,-999
0,70000,1,103572,2,-999
0,70000,1,102974,2,-999
0,70000,1,102456,2,-999
0,70000,1,102609,2,-999
0,70000,1,104921,2,-999
0,70000,1,106037,2,-999
0,70000,1,106146,2,-999
0,70000,1,101696,2,-999
0,70000,1,101424,2,-999
0,70000,1,102123,2,-999
0,70000,1,107545,2,-999
0,70000,1,108457,2,-999
0,70000,1,101166,2,-999
0,70000,1,103214,2,-999
0,70000,1,100242,2,-999
0,70000,1,104458,2,-999
0,70000,1,104445,2,-999
0,70000,1,100225,2,-999
0,70000,1,105554,2,-999
0,70000,1,104622,2,-999
0,70000,1,101830,2,-999
0,70000,1,103993,2,-999
0,70000,1,106274,2,-999
0,70000,1,100378,2,-999
0,70000,1,105798,2,-999
0,70000,1,108417,2,-999
0,70000,1,106072,2,-999
0,70000,1,107104,2,-999
0,70000,1,103310,2,-999
0,70000,1,103738,2,-999
0,70000,1,105423,2,-999
0,70000,1,105393,2,-999
0,70000,1,101034,2,-999
0,70000,1,100303,2,-999
0,70000,1,106879,2,-999
0,70000,1,100171,2,-999
0,70000,1,105731,2,-999
0,70000,1,105695,2,-999
0,70000,1,101679,2,-999
0,70000,1,100062,2,-999
0,70000,1,106627,2,-999
0,70000,1,107555,2,-999
0,70000,1,101377,2,-999
0,70000,1,100700,2,-999
0,70000,1,100925,2,-999
0,70000,1,103028,2,-999
0,70000,1,106724,2,-999
0,70000,1,102440,2,-999
0,70000,1,101940,2,-999
0,70000,1,100515,2,-999
0,70000,1,101780,2,-999
0,70000,1,102601,2,-999
0,70000,1,104456,2,-999
0,70000,1,100173,2,-999
0,70000,1,106829,2,-999
0,70000,1,104122,2,-999
0,70000,1,105619,2,-999
0,70000,1,105184,2,-999
0,70000,1,105541,2,-999
0,70000,1,101680,2,-999
0,70000,1,102439,2,-999
0,70000,1,104218,2,-999
0,70000,1,108172,2,-999
0,70000,1,102788,2,-999
0,70000,1,102596,2,-999
0,70000,1,102154,2,-999
0,70000,1,100878,2,-999
0,70000,1,105238,2,-999
0,70000,1,103729,2,-999
0,70000,1,103044,2,-999
0,70000,1,106689,2,-999
0,70000,1,107575,2,-999
0,70000,1,102996,2,-999
0,70000,1,103509,2,-999
0,70000,1,105924,2,-999
0,70000,1,101742,2,-999
0,70000,1,106623,2,-999
0,70000,1,104582,2,-999
0,70000,1,107163,2,-999
0,70000,1,101811,2,-999
0,70000,1,107617,2,-999
0,70000,1,106427,2,-999
0,70000,1,104198,2,-999
0,70000,1,106665,2,-999
0,70000,1,103622,2,-999
0,70000,1,105158,2,-999
0,70000,1,108243,2,-999
0,70000,1,104051,2,-999
0,70000,1,103604,2,-999
0,70000,1,108021,2,-999
0,70000,1,108253,2,-999
0,70000,1,100666,2,-999
0,70000,1,107260,2,-999
0,70000,1,104197,2,-999
0,70000,1,107514,2,-999
0,70000,1,106100,2,-999
0,70000,1,108260,2,-999
0,70000,1,104182,2,-999
0,70000,1,105415,2,-999
0,70000,1,103711,2,-999
0,70000,1,100994,2,-999
0,70000,1,106465,2,-999
0,70000,1,100663,2,-999
0,70000,1,108402,2,-999
0,70000,1,102991,2,-999
0,70000,1,104023,2,-999
0,70000,1,101267,2,-999
0,70000,1,106546,2,-999
0,70000,1,108034,2,-999
0,70000,1,106680,2,-999
0,70000,1,105480,2,-999
0,70000,1,104649,2,-999
0,70000,1,107350,2,-999
0,70000,1,106065,2,-999
0,70000,1,103568,2,-999
0,70000,1,105733,2,-999
0,70000,1,101618,2,-999
0,70000,1,100122,2,-999
0,70000,1,102424,2,-999
0,70000,1,104561,2,-999
0,70000,1,101970,2,-999
0,70000,1,107173,2,-999
0,70000,1,106145,2,-999
0,70000,1,101752,2,-999
0,70000,1,100962,2,-999
0,70000,1,103597,2,-999
0,70000,1,102566,2,-999
0,70000,1,105982,2,-999
0,70000,1,102026,2,-999
0,70000,1,105203,2,-999
0,70000,1,107393,2,-999
0,70000,1,106421,2,-999
0,70000,1,102399,2,-999
0,70000,1,102730,2,-999
0,70000,1,105300,2,-999
0,70000,1,105151,2,-999
0,70000,1,101524,2,-999
0,70000,1,105436,2,-999
0,70000,1,106203,2,-999
0,70000,1,104883,2,-999
0,70000,1,103933,2,-999
0,70000,1,102614,2,-999
0,70000,1,104214,2,-999
0,70000,1,106156,2,-999
0,70000,1,100616,2,-999
0,70000,1,107719,2,-999
0,70000,1,100509,2,-999
0,70000,1,102131,2,-999
0,70000,1,108500,2,-999
0,70000,1,107707,2,-999
0,70000,1,106265,2,-999
0,70000,1,108418,2,-999
0,70000,1,102837,2,-999
0,70000,1,101909,2,-999
0,70000,1,101078,2,-999
0,70000,1,100296,2,-999
0,70000,1,105365,2,-999
0,70000,1,101394,2,-999
0,70000,1,104255,2,-999
0,70000,1,103377,2,-999
0,70000,1,102265,2,-999
0,70000,1,103140,2,-999
0,70000,1,103461,2,-999
0,70000,1,102076,2,-999
0,70000,1,107889,2,-999
0,70000,1,104641,2,-999
0,70000,1,104863,2,-999
0,70000,1,102573,2,-999
0,70000,1,101673,2,-999
0,70000,1,105211,2,-999
0,70000,1,104260,2,-999
0,70000,1,100711,2,-999
0,70000,1,106266,2,-999
0,70000,1,107718,2,-999
0,70000,1,107969,2,-999
0,70000,1,104559,2,-999
0,70000,1,106901,2,-999
0,70000,1,101886,2,-999
0,70000,1,106014,2,-999
0,70000,1,107526,2,-999
0,70000,1,102990,2,-999
0,70000,1,105628,2,-999
0,70000,1,107381,2,-999
0,70000,1,106389,2,-999
0,70000,1,105210,2,-999
0,70000,1,105965,2,-999
0,70000,1,106754,2,-999
0,70000,1,103329,2,-999
0,70000,1,101575,2,-999
0,70000,1,106053,2,-999
0,70000,1,107537,2,-999
0,70000,1,107190,2,-999
0,70000,1,104121,2,-999
0,70000,1,103016,2,-999
0,70000,1,105204,2,-999
0,70000,1,104897,2,-999
0,70000,1,104418,2,-999
0,70000,1,103196,2,-999
0,70000,1,105947,2,-999
0,70000,1,107138,2,-999
0,70000,1,105874,2,-999
0,70000,1,105734,2,-999
0,70000,1,105991,2,-999
0,70000,1,102538,2,-999
0,70000,1,107951,2,-999
0,70000,1,100590,2,-999
0,70000,1,108160,2,-999
0,70000,1,103401,2,-999
0,70000,1,101422,2,-999
0,70000,1,100981,2,-999
0,70000,1,104288,2,-999
0,70000,1,108178,2,-999
0,70000,1,105284,2,-999
0,70000,1,103058,2,-999
0,70000,1,100922,2,-999
0,70000,1,103635,2,-999
0,70000,1,101244,2,-999
0,70000,1,102420,2,-999
0,70000,1,103354,2,-999
0,70000,1,102645,2,-999
0,70000,1,102780,2,-999
0,70000,1,102733,2,-999
0,70000,1,105456,2,-999
0,70000,1,108167,2,-999
0,70000,1,101803,2,-999
0,70000,1,103714,2,-999
0,70000,1,101981,2,-999
0,70000,1,106270,2,-999
0,70000,1,102829,2,-999
0,70000,1,106295,2,-999
0,70000,1,104946,2,-999
0,70000,1,102413,2,-999
0,70000,1,106452,2,-999
0,70000,1,101756,2,-999
0,70000,1,108268,2,-999
0,70000,1,106671,2,-999
0,70000,1,105119,2,-999
0,70000,1,101605,2,-999
0,70000,1,107245,2,-999
0,70000,1,102690,2,-999
0,70000,1,100077,2,-999
0,70000,1,100656,2,-999
0,70000,1,100051,2,-999
0,70000,1,102200,2,-999
0,70000,1,102873,2,-999
0,70000,1,108373,2,-999
0,70000,1,102132,2,-999
0,70000,1,105473,2,-999
0,70000,1,103864,2,-999
0,70000,1,107378,2,-999
0,70000,1,107176,2,-999
0,70000,1,103291,2,-999
0,70000,1,102151,2,-999
0,70000,1,106931,2,-999
0,70000,1,100137,2,-999
0,70000,1,100025,2,-999
0,70000,1,101601,2,-999
0,70000,1,106230,2,-999
0,70000,1,104916,2,-999
0,70000,1,105486,2,-999
0,70000,1,104407,2,-999
0,70000,1,106275,2,-999
0,70000,1,108169,2,-999
0,70000,1,106809,2,-999
0,70000,1,104849,2,-999
0,70000,1,106291,2,-999
0,70000,1,105020,2,-999
0,70000,1,101059,2,-999
0,70000,1,106541,2,-999
0,70000,1,108577,2,-999
0,70000,1,106026,2,-999
0,70000,1,101513,2,-999
0,70000,1,102811,2,-999
0,70000,1,104726,2,-999
0,70000,1,105085,2,-999
0,70000,1,100249,2,-999
0,70000,1,103978,2,-999
0,70000,1,101820,2,-999
0,70000,1,102321,2,-999
0,70000,1,100566,2,-999
0,70000,1,102045,2,-999
0,70000,1,107018,2,-999
0,70000,1,101413,2,-999
0,70000,1,100054,2,-999
0,70000,1,100728,2,-999
0,70000,1,103770,2,-999
0,70000,1,100099,2,-999
0,70000,1,103822,2,-999
0,70000,1,108007,2,-999
0,70000,1,105198,2,-999
0,70000,1,105834,2,-999
0,70000,1,101523,2,-999
0,70000,1,105498,2,-999
0,70000,1,105321,2,-999
0,70000,1,106518,2,-999
0,70000,1,100194,2,-999
0,70000,1,106218,2,-999
0,70000,1,106205,2,-999
0,70000,1,103250,2,-999
0,70000,1,104037,2,-999
0,70000,1,105544,2,-999
0,70000,1,107112,2,-999
0,70000,1,102058,2,-999
0,70000,1,107733,2,-999
0,70000,1,104355,2,-999
0,70000,1,107964,2,-999
0,70000,1,106612,2,-999
0,70000,1,105221,2,-999
0,70000,1,105164,2,-999
0,70000,1,104466,2,-999
0,70000,1,102581,2,-999
0,70000,1,103984,2,-999
0,70000,1,103962,2,-999
0,70000,1,100514,2,-999
0,70000,1,105281,2,-999
0,70000,1,102851,2,-999
0,70000,1,103079,2,-999
0,70000,1,102344,2,-999
0,70000,1,103199,2,-999
0,70000,1,105225,2,-999
0,70000,1,108549,2,-999
0,70000,1,101164,2,-999
0,70000,1,104830,2,-999
0,70000,1,102310,2,-999
0,70000,1,107938,2,-999
0,70000,1,102692,2,-999
0,70000,1,102061,2,-999
0,70000,1,105001,2,-999
0,70000,1,101146,2,-999
0,70000,1,100000,2,-999
0,70000,1,101663,2,-999
0,70000,1,105028,2,-999
0,70000,1,102805,2,-999
0,70000,1,103620,2,-999
0,70000,1,106667,2,-999
0,70000,1,103201,2,-999
0,70000,1,102208,2,-999
0,70000,1,103181,2,-999
0,70000,1,101754,2,-999
0,70000,1,104120,2,-999
0,70000,1,107348,2,-999
0,70000,1,106734,2,-999
0,70000,1,104843,2,-999
0,70000,1,102563,2,-999
0,70000,1,107586,2,-999
0,70000,1,102167,2,-999
0,70000,1,105066,2,-999
0,70000,1,103379,2,-999
0,70000,1,105598,2,-999
0,70000,1,101867,2,-999
0,70000,1,105557,2,-999
0,70000,1,107880,2,-999
0,70000,1,107745,2,-999
0,70000,1,104884,2,-999
0,70000,1,108295,2,-999
0,70000,1,106822,2,-999
0,70000,1,106782,2,-999
0,70000,1,104925,2,-999
0,70000,1,106487,2,-999
0,70000,1,100019,2,-999
0,70000,1,104460,2,-999
0,70000,1,101818,2,-999
0,70000,1,105757,2,-999
0,70000,1,100647,2,-999
0,70000,1,104658,2,-999
0,70000,1,105283,2,-999
0,70000,1,106212,2,-999
0,70000,1,100139,2,-999
0,70000,1,106444,2,-999
0,70000,1,103719,2,-999
0,70000,1,101814,2,-999
0,70000,1,102337,2,-999
0,70000,1,105666,2,-999
0,70000,1,105792,2,-999
0,70000,1,105390,2,-999
0,70000,1,105857,2,-999
0,70000,1,108266,2,-999
0,70000,1,100326,2,-999
0,70000,1,101318,2,-999
0,70000,1,106938,2,-999
0,70000,1,105303,2,-999
0,70000,1,104592,2,-999
0,70000,1,104881,2,-999
0,70000,1,100592,2,-999
0,70000,1,104732,2,-999
0,70000,1,101712,2,-999
0,70000,1,102500,2,-999
0,70000,1,103090,2,-999
0,70000,1,108275,2,-999
0,70000,1,108037,2,-999
0,70000,1,104613,2,-999
0,70000,1,100474,2,-999
0,70000,1,100431,2,-999
0,70000,1,106800,2,-999
0,70000,1,100179,2,-999
0,70000,1,105313,2,-999
0,70000,1,105036,2,-999
0,70000,1,107644,2,-999
0,70000,1,101808,2,-999
0,70000,1,105404,2,-999
0,70000,1,106398,2,-999
0,70000,1,106134,2,-999
0,70000,1,106909,2,-999
0,70000,1,103233,2,-999
0,70000,1,107272,2,-999
0,70000,1,104423,2,-999
0,70000,1,102268,2,-999
0,70000,1,105723,2,-999
0,70000,1,102815,2,-999
0,70000,1,102074,2,-999
0,70000,1,104066,2,-999
0,70000,1,102964,2,-999
0,70000,1,103186,2,-999
0,70000,1,108075,2,-999
0,70000,1,100157,2,-999
0,70000,1,100362,2,-999
0,70000,1,101567,2,-999
0,70000,1,105177,2,-999
0,70000,1,102468,2,-999
0,70000,1,101157,2,-999
0,70000,1,103257,2,-999
0,70000,1,104128,2,-999
0,70000,1,106941,2,-999
0,70000,1,106905,2,-999
0,70000,1,100506,2,-999
0,70000,1,105570,2,-999
0,70000,1,102163,2,-999
0,70000,1,107273,2,-999
0,70000,1,104620,2,-999
0,70000,1,101926,2,-999
0,70000,1,101353,2,-999
0,70000,1,104454,2,-999
0,70000,1,101056,2,-999
0,70000,1,105993,2,-999
0,70000,1,107715,2,-999
0,70000,1,105565,2,-999
0,70000,1,100222,2,-999
0,70000,1,101317,2,-999
0,70000,1,105969,2,-999
0,70000,1,107982,2,-999
0,70000,1,103664,2,-999
0,70000,1,107113,2,-999
0,70000,1,100836,2,-999
0,70000,1,107046,2,-999
0,70000,1,104318,2,-999
0,70000,1,104505,2,-999
0,70000,1,104909,2,-999
0,70000,1,107855,2,-999
0,70000,1,100494,2,-999
0,70000,1,100351,2,-999
0,70000,1,103803,2,-999
0,70000,1,102657,2,-999
0,70000,1,101864,2,-999
0,70000,1,103023,2,-999
0,70000,1,103091,2,-999
0,70000,1,100934,2,-999
0,70000,1,101856,2,-999
0,70000,1,108523,2,-999
0,70000,1,108279,2,-999
0,70000,1,106584,2,-999
0,70000,1,107712,2,-999
0,70000,1,108380,2,-999
0,70000,1,101075,2,-999
0,70000,1,100553,2,-999
0,70000,1,100998,2,-999
0,70000,1,104432,2,-999
0,70000,1,105040,2,-999
0,70000,1,103598,2,-999
0,70000,1,101255,2,-999
0,70000,1,102719,2,-999
0,70000,1,100685,2,-999
0,70000,1,107073,2,-999
0,70000,1,104000,2,-999
0,70000,1,105438,2,-999
0,70000,1,106719,2,-999
0,70000,1,104071,2,-999
0,70000,1,101931,2,-999
0,70000,1,107424,2,-999
0,70000,1,106976,2,-999
0,70000,1,107061,2,-999
0,70000,1,102171,2,-999
0,70000,1,102979,2,-999
0,70000,1,101236,2,-999
0,70000,1,101373,2,-999
0,70000,1,100050,2,-999
0,70000,1,103105,2,-999
0,70000,1,104702,2,-999
0,70000,1,102150,2,-999
0,70000,1,101702,2,-999
0,70000,1,106091,2,-999
0,70000,1,102759,2,-999
0,70000,1,105953,2,-999
0,70000,1,102014,2,-999
0,70000,1,107653,2,-999
0,70000,1,106970,2,-999
0,70000,1,107410,2,-999
0,70000,1,103394,2,-999
0,70000,1,108203,2,-999
0,70000,1,107577,2,-999
0,70000,1,104862,2,-999
0,70000,1,106769,2,-999
0,70000,1,104203,2,-999
0,70000,1,102502,2,-999
0,70000,1,106088,2,-999
0,70000,1,101731,2,-999
0,70000,1,105348,2,-999
0,70000,1,100317,2,-999
0,70000,1,102593,2,-999
0,70000,1,107557,2,-999
0,70000,1,105611,2,-999
0,70000,1,103438,2,-999
0,70000,1,101852,2,-999
0,70000,1,106788,2,-999
0,70000,1,108057,2,-999
0,70000,1,105756,2,-999
0,70000,1,102436,2,-999
0,70000,1,100980,2,-999
0,70000,1,108443,2,-999
0,70000,1,105522,2,-999
0,70000,1,106310,2,-999
0,70000,1,108333,2,-999
0,70000,1,103668,2,-999
0,70000,1,107589,2,-999
0,70000,1,101178,2,-999
0,70000,1,104653,2,-999
0,70000,1,101379,2,-999
0,70000,1,100792,2,-999
0,70000,1,106028,2,-999
0,70000,1,104599,2,-999
0,70000,1,101119,2,-999
0,70000,1,102013,2,-999
0,70000,1,102701,2,-999
0,70000,1,106489,2,-999
0,70000,1,101391,2,-999
0,70000,1,105998,2,-999
0,70000,1,103594,2,-999
0,70000,1,108025,2,-999
0,70000,1,107471,2,-999
0,70000,1,107655,2,-999
0,70000,1,107296,2,-999
0,70000,1,103302,2,-999
0,70000,1,107186,2,-999
0,70000,1,103838,2,-999
0,70000,1,107846,2,-999
0,70000,1,100442,2,-999
0,70000,1,106524,2,-999
0,70000,1,100101,2,-999
0,70000,1,104871,2,-999
0,70000,1,108100,2,-999
0,70000,1,108236,2,-999
0,70000,1,101598,2,-999
0,70000,1,108101,2,-999
0,70000,1,103854,2,-999
0,70000,1,105411,2,-999
0,70000,1,101346,2,-999
0,70000,1,105703,2,-999
0,70000,1,103603,2,-999
0,70000,1,100117,2,-999
0,70000,1,102211,2,-999
0,70000,1,105644,2,-999
0,70000,1,103341,2,-999
0,70000,1,100851,2,-999
0,70000,1,105127,2,-999
0,70000,1,107091,2,-999
0,70000,1,103704,2,-999
0,70000,1,104347,2,-999
0,70000,1,103168,2,-999
0,70000,1,106657,2,-999
0,70000,1,108405,2,-999
0,70000,1,104439,2,-999
0,70000,1,107983,2,-999
0,70000,1,101610,2,-999
0,70000,1,103760,2,-999
0,70000,1,106798,2,-999
0,70000,1,107553,2,-999
0,70000,1,102358,2,-999
0,70000,1,104562,2,-999
0,70000,1,105376,2,-999
0,70000,1,106678,2,-999
0,70000,1,105694,2,-999
0,70000,1,103629,2,-999
0,70000,1,105823,2,-999
0,70000,1,104972,2,-999
0,70000,1,107592,2,-999
0,70000,1,105988,2,-999
0,70000,1,100713,2,-999
0,70000,1,103150,2,-999
0,70000,1,101487,2,-999
0,70000,1,107870,2,-999
0,70000,1,108223,2,-999
0,70000,1,103405,2,-999
0,70000,1,106791,2,-999
0,70000,1,101848,2,-999
0,70000,1,105374,2,-999
0,70000,1,108274,2,-999
0,70000,1,105649,2,-999
0,70000,1,105620,2,-999
0,70000,1,102049,2,-999
0,70000,1,105848,2,-999
0,70000,1,103969,2,-999
0,70000,1,108485,2,-999
0,70000,1,104452,2,-999
0,70000,1,106004,2,-999
0,70000,1,103153,2,-999
0,70000,1,104361,2,-999
0,70000,1,105115,2,-999
0,70000,1,100035,2,-999
0,70000,1,105971,2,-999
0,70000,1,100187,2,-999
0,70000,1,103369,2,-999
0,70000,1,101662,2,-999
0,70000,1,108407,2,-999
0,70000,1,106890,2,-999
0,70000,1,104271,2,-999
0,70000,1,102655,2,-999
0,70000,1,106957,2,-999
0,70000,1,102320,2,-999
0,70000,1,105189,2,-999
0,70000,1,103921,2,-999
0,70000,1,108496,2,-999
0,70000,1,106403,2,-999
0,70000,1,108142,2,-999
0,70000,1,107266,2,-999
0,70000,1,100180,2,-999
0,70000,1,103831,2,-999
0,70000,1,101542,2,-999
0,70000,1,108163,2,-999
0,70000,1,104508,2,-999
0,70000,1,106475,2,-999
0,70000,1,108123,2,-999
0,70000,1,105892,2,-999
0,70000,1,103072,2,-999
0,70000,1,102022,2,-999
0,70000,1,100817,2,-999
0,70000,1,106062,2,-999
0,70000,1,105586,2,-999
0,70000,1,107527,2,-999
0,70000,1,106462,2,-999
0,70000,1,105322,2,-999
0,70000,1,105067,2,-999
0,70000,1,107975,2,-999
0,70000,1,106180,2,-999
0,70000,1,102987,2,-999
0,70000,1,103154,2,-999
0,70000,1,107287,2,-999
0,70000,1,103295,2,-999
0,70000,1,103003,2,-999
0,70000,1,106152,2,-999
0,70000,1,100693,2,-999
0,70000,1,107415,2,-999
0,70000,1,103996,2,-999
0,70000,1,101308,2,-999
0,70000,1,104307,2,-999
0,70000,1,102276,2,-999
0,70000,1,106559,2,-999
0,70000,1,107538,2,-999
0,70000,1,107208,2,-999
0,70000,1,104027,2,-999
0,70000,1,107298,2,-999
0,70000,1,105970,2,-999
0,70000,1,107792,2,-999
0,70000,1,108309,2,-999
0,70000,1,100638,2,-999
0,70000,1,107290,2,-999
0,70000,1,103557,2,-999
0,70000,1,107578,2,-999
0,70000,1,104363,2,-999
0,70000,1,107948,2,-999
0,70000,1,100794,2,-999
0,70000,1,104302,2,-999
0,70000,1,102477,2,-999
0,70000,1,106337,2,-999
0,70000,1,105363,2,-999
0,70000,1,101620,2,-999
0,70000,1,107711,2,-999
0,70000,1,106348,2,-999
0,70000,1,100550,2,-999
0,70000,1,101381,2,-999
0,70000,1,107731,2,-999
0,70000,1,101916,2,-999
0,70000,1,102055,2,-999
0,70000,1,104417,2,-999
0,70000,1,104075,2,-999
0,70000,1,102507,2,-999
0,70000,1,104290,2,-999
0,70000,1,107003,2,-999
0,70000,1,102879,2,-999
0,70000,1,101437,2,-999
0,70000,1,103175,2,-999
0,70000,1,100059,2,-999
0,70000,1,105885,2,-999
0,70000,1,107664,2,-999
0,70000,1,100330,2,-999
0,70000,1,106136,2,-999
0,70000,1,107785,2,-999
0,70000,1,107258,2,-999
0,70000,1,104727,2,-999
0,70000,1,108004,2,-999
0,70000,1,100768,2,-999
0,70000,1,107566,2,-999
0,70000,1,108547,2,-999
0,70000,1,102380,2,-999
0,70000,1,105843,2,-999
0,70000,1,107367,2,-999
0,70000,1,105371,2,-999
0,70000,1,103975,2,-999
0,70000,1,102307,2,-999
0,70000,1,107467,2,-999
0,70000,1,107111,2,-999
0,70000,1,104507,2,-999
0,70000,1,107408,2,-999
0,70000,1,106687,2,-999
0,70000,1,106410,2,-999
0,70000,1,101512,2,-999
0,70000,1,107877,2,-999
0,70000,1,100327,2,-999
0,70000,1,105002,2,-999
0,70000,1,101314,2,-999
0,70000,1,101380,2,-999
0,70000,1,105192,2,-999
0,70000,1,100866,2,-999
0,70000,1,106784,2,-999
0,70000,1,100822,2,-999
0,70000,1,104247,2,-999
0,70000,1,104557,2,-999
0,70000,1,101151,2,-999
0,70000,1,101897,2,-999
0,70000,1,102525,2,-999
0,70000,1,104987,2,-999
0,70000,1,102931,2,-999
0,70000,1,106022,2,-999
0,70000,1,101467,2,-999
0,70000,1,100136,2,-999
0,70000,1,100930,2,-999
0,70000,1,104467,2,-999
0,70000,1,101109,2,-999
0,70000,1,107057,2,-999
0,70000,1,108209,2,-999
0,70000,1,105335,2,-999
0,70000,1,106009,2,-999
0,70000,1,102549,2,-999
0,70000,1,105263,2,-999
0,70000,1,103938,2,-999
0,70000,1,105968,2,-999
0,70000,1,103671,2,-999
0,70000,1,103741,2,-999
0,70000,1,100477,2,-999
0,70000,1,104272,2,-999
0,70000,1,104834,2,-999
0,70000,1,107992,2,-999
0,70000,1,107794,2,-999
0,70000,1,100936,2,-999
0,70000,1,100447,2,-999
0,70000,1,103966,2,-999
0,70000,1,102218,2,-999
0,70000,1,106236,2,-999
0,70000,1,102442,2,-999
0,70000,1,108544,2,-999
0,70000,1,101616,2,-999
0,70000,1,106525,2,-999
0,70000,1,104400,2,-999
0,70000,1,106556,2,-999
0,70000,1,103919,2,-999
0,70000,1,106882,2,-999
0,70000,1,101131,2,-999
0,70000,1,103875,2,-999
0,70000,1,103835,2,-999
0,70000,1,100375,2,-999
0,70000,1,108079,2,-999
0,70000,1,105280,2,-999
0,70000,1,106041,2,-999
0,70000,1,108486,2,-999
0,70000,1,104310,2,-999
0,70000,1,104328,2,-999
0,70000,1,100845,2,-999
0,70000,1,100915,2,-999
0,70000,1,106889,2,-999
0,70000,1,108506,2,-999
0,70000,1,101414,2,-999
0,70000,1,108238,2,-999
0,70000,1,101482,2,-999
0,70000,1,107254,2,-999
0,70000,1,107343,2,-999
0,70000,1,104695,2,-999
0,70000,1,107525,2,-999
0,70000,1,102451,2,-999
0,70000,1,103407,2,-999
0,70000,1,107857,2,-999
0,70000,1,105833,2,-999
0,70000,1,108291,2,-999
0,70000,1,102539,2,-999
0,70000,1,102109,2,-999
0,70000,1,107645,2,-999
0,70000,1,108265,2,-999
0,70000,1,107164,2,-999
0,70000,1,101737,2,-999
0,70000,1,103363,2,-999
0,70000,1,104982,2,-999
0,70000,1,100263,2,-999
0,70000,1,105132,2,-999
0,70000,1,100214,2,-999
0,70000,1,102423,2,-999
0,70000,1,100354,2,-999
0,70000,1,105347,2,-999
0,70000,1,104739,2,-999
0,70000,1,107119,2,-999
0,70000,1,103687,2,-999
0,70000,1,101315,2,-999
0,70000,1,100957,2,-999
0,70000,1,107495,2,-999
0,70000,1,102729,2,-999
0,70000,1,107327,2,-999
0,70000,1,102961,2,-999
0,70000,1,101293,2,-999
0,70000,1,100159,2,-999
0,70000,1,106099,2,-999
0,70000,1,107123,2,-999
0,70000,1,103212,2,-999
0,70000,1,100208,2,-999
0,70000,1,104501,2,-999
0,70000,1,100052,2,-999
0,70000,1,105353,2,-999
0,70000,1,107503,2,-999
0,70000,1,100112,2,-999
0,70000,1,102595,2,-999
0,70000,1,102190,2,-999
0,70000,1,107443,2,-999
0,70000,1,107694,2,-999
0,70000,1,106461,2,-999
0,70000,1,104977,2,-999
0,70000,1,102710,2,-999
0,70000,1,101658,2,-999
0,70000,1,101568,2,-999
